id,flight,date,fromS,toD,begindate,enddate,time,price,price_Predict,punc_Rate,Duration
6603,山东航空,2020/5/3,青岛流亭国际机场T1,上饶三清山机场,7:30,9:35,2:05:00,340,303.5257841,1,125
6604,深圳航空,2020/6/1,青岛流亭国际机场T1,上饶三清山机场,7:30,9:35,2:05:00,573,663.7698693,1,125
6616,山东航空,2020/5/3,青岛流亭国际机场T1,乌鲁木齐地窝堡国际机场T2,20:05,1:05,5:00:00,610,525.7662357,0.96070153,300
6617,中国国航,2020/5/31,青岛流亭国际机场T1,武夷山机场,6:50,9:05,2:15:00,750,619.3116576,0.98,135
6623,东方航空,2020/5/1,青岛流亭国际机场T2,无锡苏南硕放国际机场T2,16:00,17:35,1:35:00,270,445.2423331,0.95,95
6625,山东航空,2020/5/3,青岛流亭国际机场T1,武汉天河国际机场T3,16:30,18:40,2:10:00,420,449.0096648,0.93,130
6627,中国国航,2020/5/1,青岛流亭国际机场T1,西安咸阳国际机场T2,6:35,8:55,2:20:00,740,608.3186679,0.93,140
6631,西藏航空,2020/5/1,青岛流亭国际机场T1,西安咸阳国际机场T2,7:00,9:10,2:10:00,840,572.7119956,0.93,130
6632,东方航空,2020/6/24,青岛流亭国际机场T2,西安咸阳国际机场T3,7:15,9:25,2:10:00,530,856.7230471,0.82,130
6635,西藏航空,2020/5/1,青岛流亭国际机场T1,西安咸阳国际机场T2,9:50,12:15,2:25:00,840,579.8928674,0.97,145
6638,青岛航空,2020/5/3,青岛流亭国际机场T1,西双版纳嘎洒国际机场,6:25,12:30,6:05:00,510,560.3334671,0.96070153,365
6639,中国国航,2020/5/1,青岛流亭国际机场T1,厦门高崎国际机场T4,6:30,8:55,2:25:00,780,765.7216318,1,145
6646,中国国航,2020/5/1,青岛流亭国际机场T1,厦门高崎国际机场T4,16:15,18:55,2:40:00,860,839.1006876,0.98,160
6651,青岛航空,2020/5/3,青岛流亭国际机场T1,西昌青山机场,11:00,16:35,5:35:00,840,608.7960921,0.96070153,335
6652,东方航空,2020/5/1,青岛流亭国际机场T2,信阳明港机场T1,13:45,15:45,2:00:00,550,670.1024225,0.98,120
6658,山东航空,2020/5/1,青岛流亭国际机场T1,延吉朝阳川机场,7:40,9:35,1:55:00,370,487.1814784,0.97,115
6665,山东航空,2020/5/4,青岛流亭国际机场T1,珠海金湾机场,9:40,14:20,4:40:00,400,504.2569415,0.97,280
6669,山东航空,2020/5/1,青岛流亭国际机场T1,珠海金湾机场,13:35,18:15,4:40:00,1250,932.2097528,0.93,280
6672,中国国航,2020/5/1,青岛流亭国际机场T1,郑州新郑国际机场T2,7:35,9:25,1:50:00,690,564.9789652,1,110
6673,山东航空,2020/5/5,青岛流亭国际机场T1,郑州新郑国际机场T2,7:35,9:25,1:50:00,240,321.7688181,1,110
6674,中国国航,2020/5/1,青岛流亭国际机场T1,郑州新郑国际机场T2,7:55,9:55,2:00:00,690,617.6133346,1,120
6676,青岛航空,2020/6/26,青岛流亭国际机场T1,郑州新郑国际机场T2,11:00,12:55,1:55:00,420,607.191013,0.96070153,115
6677,中国国航,2020/5/1,青岛流亭国际机场T1,郑州新郑国际机场T2,12:00,13:45,1:45:00,690,634.391156,0.97,105
6681,西部航空,2020/5/3,青岛流亭国际机场T1,郑州新郑国际机场T2,22:55,0:55,2:00:00,180,382.5740766,0.9,120
6682,中国国航,2020/5/3,昌都邦达机场,成都双流国际机场T2,8:40,10:05,1:25:00,1190,697.7292456,0.95,85
6685,西藏航空,2020/5/16,昌都邦达机场,成都双流国际机场T2,9:30,10:55,1:25:00,1170,553.7562085,0.95,85
6688,西部航空,2020/5/5,昌都邦达机场,重庆江北国际机场T2,10:50,12:40,1:50:00,923,423.0664065,1,110
6693,山东航空,2020/5/2,且末机场,和田机场,17:35,18:40,1:05:00,680,423.0998843,0.98,65
6694,华夏航空,2020/5/2,且末机场,和田机场,20:25,21:30,1:05:00,250,321.3992311,0.98,65
6699,山东航空,2020/5/1,且末机场,库尔勒机场,11:30,13:45,2:15:00,500,607.6727588,0.98,135
6700,华夏航空,2020/5/2,且末机场,库尔勒机场,15:00,17:20,2:20:00,480,613.9791955,0.98,140
6706,华夏航空,2020/5/2,且末机场,若羌楼兰机场,11:30,12:10,0:40:00,300,220.8274505,0.97,40
6707,山东航空,2020/5/1,且末机场,若羌楼兰机场,11:30,12:10,0:40:00,470,519.5326134,0.97,40
6711,南方航空,2020/5/31,且末机场,乌鲁木齐地窝堡国际机场T3,19:20,21:45,2:25:00,500,596.7030031,0.86,145
6718,山东航空,2020/5/5,衢州机场,济南遥墙国际机场,16:10,17:50,1:40:00,420,336.6115684,0.95,100
6722,南方航空,2020/7/1,泉州晋江机场,北京大兴国际机场,8:00,10:50,2:50:00,1300,1600.432985,0.96070153,170
6727,河北航空,2020/5/2,泉州晋江机场,北京大兴国际机场,10:00,12:50,2:50:00,1728,1511.126448,0.96070153,170
6734,华夏航空,2020/5/6,泉州晋江机场,重庆江北国际机场T2A,20:25,0:20,3:55:00,420,354.8483077,0.96070153,235
6748,厦门航空,2020/5/2,泉州晋江机场,成都双流国际机场T2,15:45,18:40,2:55:00,350,705.0071628,0.98,175
6749,厦门航空,2020/5/2,泉州晋江机场,成都双流国际机场T2,17:15,20:15,3:00:00,350,620.581526,0.98,180
6753,厦门航空,2020/5/6,泉州晋江机场,大连周水子国际机场,7:40,13:15,5:35:00,580,570.0910644,0.8,335
6755,中国国航,2020/7/3,泉州晋江机场,广州白云国际机场T1,7:15,8:45,1:30:00,1100,944.6853559,0.96070153,90
6757,南方航空,2020/7/1,泉州晋江机场,广州白云国际机场T2,9:15,10:50,1:35:00,730,803.1633676,1,95
6759,河北航空,2020/5/1,泉州晋江机场,广州白云国际机场T2,9:15,10:50,1:35:00,1105,779.3444771,1,95
6762,河北航空,2020/5/2,泉州晋江机场,广州白云国际机场T2,9:40,11:15,1:35:00,1105,747.6281598,1,95
6765,厦门航空,2020/5/2,泉州晋江机场,桂林两江国际机场T2,7:30,9:20,1:50:00,400,518.8432338,0.95,110
6780,厦门航空,2020/7/1,泉州晋江机场,杭州萧山国际机场T3,19:25,21:00,1:35:00,830,768.8249118,0.96070153,95
6785,厦门航空,2020/5/3,泉州晋江机场,济南遥墙国际机场,15:30,17:45,2:15:00,540,478.4250911,0.96070153,135
6792,东方航空,2020/5/6,泉州晋江机场,昆明长水国际机场,10:35,13:35,3:00:00,415,476.1102602,0.98,180
6798,厦门航空,2020/5/5,泉州晋江机场,泸州云龙机场,14:35,19:00,4:25:00,510,531.7112397,0.93,265
6805,深圳航空,2020/5/3,泉州晋江机场,南京禄口国际机场T2,10:00,11:40,1:40:00,370,358.4559561,0.97,100
6812,厦门航空,2020/5/1,泉州晋江机场,上海浦东国际机场T2,9:00,10:45,1:45:00,490,594.1722268,1,105
6820,南方航空,2020/7/15,泉州晋江机场,沈阳桃仙国际机场T3,11:15,16:45,5:30:00,1150,1269.784144,1,330
6828,昆明航空,2020/5/1,泉州晋江机场,深圳宝安国际机场T3,22:20,23:50,1:30:00,530,476.0504624,0.98,90
6841,厦门航空,2020/7/1,泉州晋江机场,乌鲁木齐地窝堡国际机场T3,15:30,23:50,8:20:00,1850,2091.994015,0.86,500
6843,厦门航空,2020/5/9,泉州晋江机场,西宁曹家堡机场T2,11:40,17:30,5:50:00,630,578.8437198,0.96070153,350
6847,厦门航空,2020/6/27,泉州晋江机场,银川河东国际机场,12:05,17:20,5:15:00,840,789.051191,0.93,315
6849,山东航空,2020/5/1,泉州晋江机场,烟台蓬莱国际机场,14:10,16:50,2:40:00,1000,875.1438121,0.88,160
6851,成都航空,2020/5/4,泉州晋江机场,岳阳三荷机场,19:00,20:50,1:50:00,210,391.4842965,0.96070153,110
6853,河北航空,2020/5/17,泉州晋江机场,郑州新郑国际机场T2,7:40,10:05,2:25:00,480,448.5929012,0.96070153,145
6855,西部航空,2020/5/8,泉州晋江机场,郑州新郑国际机场T2,9:35,12:00,2:25:00,347,357.9909424,1,145
6861,河北航空,2020/5/2,泉州晋江机场,珠海金湾机场,12:30,13:55,1:25:00,438,646.9392771,1,85
6873,多彩航空,2020/5/3,琼海博鳌机场,北海福成机场,21:00,22:15,1:15:00,430,274.8838709,0.96070153,75
6877,河北航空,2020/5/2,琼海博鳌机场,石家庄正定国际机场T2,15:10,20:30,5:20:00,671,759.3991249,0.96070153,320
6880,中国国航,2020/5/1,广州白云国际机场T1,北京首都国际机场T3,7:10,10:10,3:00:00,1550,1360.500855,1,180
6888,南方航空,2020/6/1,广州白云国际机场T2,毕节飞雄机场,12:25,14:25,2:00:00,570,617.7581976,1,120
6897,首都航空,2020/5/4,广州白云国际机场T1,成都双流国际机场T2,7:25,9:40,2:15:00,260,340.7384425,1,135
6900,深圳航空,2020/7/2,广州白云国际机场T1,成都双流国际机场T2,7:25,9:45,2:20:00,840,1116.622659,0.98,140
6903,深圳航空,2020/7/2,广州白云国际机场T1,成都双流国际机场T2,7:45,10:20,2:35:00,840,1058.059448,0.98,155
6909,中国国航,2020/5/2,广州白云国际机场T1,重庆江北国际机场T3,7:40,9:55,2:15:00,750,707.014876,1,135
6913,海南航空,2020/5/2,广州白云国际机场T1,重庆江北国际机场T3,9:25,11:45,2:20:00,1815,805.0812142,1,140
6923,南方航空,2020/5/3,广州白云国际机场T2,稻城亚丁机场,6:30,11:20,4:50:00,810,595.6242904,0.93,290
6925,中国国航,2020/5/1,广州白云国际机场T1,大连周水子国际机场,9:20,14:50,5:30:00,1070,1242.488356,0.98,330
6931,南方航空,2020/5/2,广州白云国际机场T2,大连周水子国际机场,12:20,16:00,3:40:00,1070,1068.389617,0.98,220
6934,海南航空,2020/5/5,广州白云国际机场T1,东营胜利机场,7:00,9:50,2:50:00,642,506.3506184,1,170
6943,厦门航空,2020/5/1,广州白云国际机场T2,福州长乐国际机场,13:30,15:15,1:45:00,1230,975.1579329,1,105
6944,南方航空,2020/5/1,广州白云国际机场T2,福州长乐国际机场,14:45,16:25,1:40:00,1230,995.0806902,1,100
6946,南方航空,2020/6/5,广州白云国际机场T2,福州长乐国际机场,22:00,23:55,1:55:00,1000,497.5127857,1,115
6948,南方航空,2020/6/6,广州白云国际机场T2,阜阳西关机场,16:35,18:30,1:55:00,620,572.0155798,1,115
6953,南方航空,2020/5/1,广州白云国际机场T2,贵阳龙洞堡国际机场T2,17:55,19:40,1:45:00,530,536.1814727,0.95,105
6954,海南航空,2020/5/3,广州白云国际机场T1,海口美兰国际机场,6:25,7:45,1:20:00,225,362.1294131,1,80
6960,中国国航,2020/5/1,广州白云国际机场T1,杭州萧山国际机场T1,6:35,8:35,2:00:00,690,701.772817,0.98,120
6966,上海航空,2020/5/15,广州白云国际机场T1,杭州萧山国际机场T3,7:50,9:50,2:00:00,240,320.0069265,1,120
6971,厦门航空,2020/5/2,广州白云国际机场T2,杭州萧山国际机场T3,9:00,11:05,2:05:00,760,550.873558,1,125
6973,厦门航空,2020/5/1,广州白云国际机场T2,杭州萧山国际机场T3,9:25,11:35,2:10:00,760,568.2512174,1,130
6975,南方航空,2020/5/1,广州白云国际机场T2,合肥新桥国际机场,9:15,11:40,2:25:00,1020,881.4692645,1,145
6976,东方航空,2020/7/9,广州白云国际机场T1,合肥新桥国际机场,11:15,13:20,2:05:00,1110,1110.723534,0.95,125
6999,中国国航,2020/5/1,广州白云国际机场T1,济南遥墙国际机场,12:00,15:05,3:05:00,1060,1058.567693,1,185
7005,深圳航空,2020/5/11,广州白云国际机场T1,景德镇机场,19:20,21:10,1:50:00,270,385.9244413,1,110
7010,南方航空,2020/5/2,广州白云国际机场T2,昆明长水国际机场,8:30,11:00,2:30:00,1690,1152.972097,1,150
7016,昆明航空,2020/5/5,广州白云国际机场T1,昆明长水国际机场,11:40,14:30,2:50:00,250,478.0534262,0.97,170
7017,深圳航空,2020/5/1,广州白云国际机场T1,昆明长水国际机场,11:40,14:30,2:50:00,950,819.6421621,0.97,170
7027,昆明航空,2020/5/1,广州白云国际机场T1,临沂启阳机场,6:50,9:20,2:30:00,1280,1037.213736,0.98,150
7030,南方航空,2020/5/20,广州白云国际机场T2,洛阳北郊机场,10:15,12:40,2:25:00,810,611.3169549,0.93,145
7044,东方航空,2020/5/1,广州白云国际机场T1,德宏芒市机场,17:40,20:35,2:55:00,1260,763.4320703,0.98,175
7045,海南航空,2020/5/1,广州白云国际机场T1,南京禄口国际机场T2,7:00,9:10,2:10:00,732,772.1344705,0.95,130
7048,昆明航空,2020/5/1,广州白云国际机场T1,南京禄口国际机场T2,8:45,11:00,2:15:00,843,852.4913631,0.97,135
7053,南方航空,2020/5/2,广州白云国际机场T2,宁波栎社国际机场T2,8:20,10:15,1:55:00,670,548.8505097,1,115
7054,东方航空,2020/5/2,广州白云国际机场T1,宁波栎社国际机场T2,8:35,10:40,2:05:00,225,424.8256974,1,125
7055,南方航空,2020/5/1,广州白云国际机场T2,宁波栎社国际机场T2,11:45,13:55,2:10:00,530,602.2670692,1,130
7060,昆明航空,2020/5/1,广州白云国际机场T1,南通兴东国际机场T3,9:20,11:50,2:30:00,900,833.9488003,1,150
7062,中国国航,2020/5/1,广州白云国际机场T1,南通兴东国际机场T3,9:35,12:10,2:35:00,900,898.0820289,1,155
7069,南方航空,2020/7/1,广州白云国际机场T2,南充高坪机场,15:50,18:20,2:30:00,1290,913.1048943,1,150
7076,山东航空,2020/5/1,广州白云国际机场T1,青岛流亭国际机场T1,7:30,10:45,3:15:00,1560,1472.754705,1,195
7077,深圳航空,2020/5/1,广州白云国际机场T1,青岛流亭国际机场T1,7:30,10:45,3:15:00,1550,1525.992265,1,195
7082,南方航空,2020/5/1,广州白云国际机场T2,青岛流亭国际机场T1,12:55,15:55,3:00:00,1080,1223.11972,1,180
7084,山东航空,2020/5/1,广州白云国际机场T1,青岛流亭国际机场T1,13:05,16:05,3:00:00,800,980.2307779,0.98,180
7092,深圳航空,2020/5/4,广州白云国际机场T1,泉州晋江机场,20:05,21:25,1:20:00,580,350.9960344,1,80
7094,海南航空,2020/5/7,广州白云国际机场T1,三亚凤凰国际机场T1,6:25,7:55,1:30:00,398,385.0344504,1,90
7104,南方航空,2020/5/1,广州白云国际机场T2,上海虹桥国际机场T2,8:00,10:25,2:25:00,680,806.2886859,1,145
7112,中国国航,2020/5/1,广州白云国际机场T1,沈阳桃仙国际机场T3,17:15,22:35,5:20:00,1220,1155.888763,1,320
7113,昆明航空,2020/5/1,广州白云国际机场T1,沈阳桃仙国际机场T3,17:15,22:35,5:20:00,951,1055.627992,1,320
7121,南方航空,2020/5/2,广州白云国际机场T2,天津滨海国际机场T2,11:45,14:40,2:55:00,1220,1006.150315,1,175
7123,南方航空,2020/5/1,广州白云国际机场T2,天津滨海国际机场T2,11:50,15:05,3:15:00,1220,978.0091579,1,195
7129,东方航空,2020/5/2,广州白云国际机场T1,台州路桥机场,10:20,12:25,2:05:00,300,476.7316923,0.97,125
7131,深圳航空,2020/5/4,广州白云国际机场T1,台州路桥机场,14:45,16:50,2:05:00,270,422.703077,0.98,125
7135,南方航空,2020/5/2,广州白云国际机场T2,太原武宿国际机场T2,10:10,12:50,2:40:00,820,820.9534644,0.95,160
7136,南方航空,2020/5/1,广州白云国际机场T2,太原武宿国际机场T2,11:05,13:45,2:40:00,820,930.3228883,0.95,160
7150,南方航空,2020/5/1,广州白云国际机场T2,温州龙湾国际机场T2,11:05,13:05,2:00:00,400,658.1012254,1,120
7158,南方航空,2020/5/1,广州白云国际机场T2,乌鲁木齐地窝堡国际机场T3,8:25,13:30,5:05:00,1840,1295.483026,1,305
7159,海南航空,2020/6/25,广州白云国际机场T1,乌鲁木齐地窝堡国际机场T2,13:50,19:15,5:25:00,1100,1091.721111,0.96070153,325
7166,中国国航,2020/5/1,广州白云国际机场T1,无锡苏南硕放国际机场T2,12:50,15:35,2:45:00,800,795.6519975,0.98,165
7174,南方航空,2020/5/16,广州白云国际机场T2,重庆巫山机场,18:20,20:25,2:05:00,650,418.4728618,1,125
7184,厦门航空,2020/5/1,广州白云国际机场T2,厦门高崎国际机场T3,14:55,16:20,1:25:00,890,781.0515773,0.97,85
7190,中国国航,2020/5/1,广州白云国际机场T1,厦门高崎国际机场T4,21:25,23:00,1:35:00,740,558.1841064,0.97,95
7195,南方航空,2020/5/2,广州白云国际机场T2,银川河东国际机场,6:25,9:40,3:15:00,450,1087.274205,1,195
7196,南方航空,2020/5/2,广州白云国际机场T2,银川河东国际机场,6:40,9:50,3:10:00,450,1060.299756,1,190
7198,深圳航空,2020/5/1,广州白云国际机场T1,银川河东国际机场,8:50,14:10,5:20:00,1830,1920.786271,0.98,320
7205,山东航空,2020/7/1,广州白云国际机场T1,扬州泰州机场,7:50,10:10,2:20:00,1400,1132.643492,0.96070153,140
7212,中国国航,2020/5/1,广州白云国际机场T1,烟台蓬莱国际机场,12:10,15:25,3:15:00,1100,1028.886257,1,195
7218,山东航空,2020/5/1,广州白云国际机场T1,烟台蓬莱国际机场,17:15,20:15,3:00:00,1170,913.5187019,1,180
7219,深圳航空,2020/5/2,广州白云国际机场T1,烟台蓬莱国际机场,17:15,20:15,3:00:00,410,694.0048966,1,180
7220,深圳航空,2020/5/3,广州白云国际机场T1,烟台蓬莱国际机场,18:00,21:05,3:05:00,510,470.5905921,0.96070153,185
7222,南方航空,2020/5/2,广州白云国际机场T2,宜昌三峡机场,13:10,15:05,1:55:00,780,587.9628856,1,115
7227,昆明航空,2020/5/16,广州白云国际机场T1,宜宾五粮液机场,18:50,21:05,2:15:00,700,553.8357295,0.98,135
7235,西部航空,2020/5/9,广州白云国际机场T1,郑州新郑国际机场T2,9:35,12:15,2:40:00,340,426.6351689,0.96070153,160
7236,南方航空,2020/6/5,广州白云国际机场T2,郑州新郑国际机场T2,12:35,14:50,2:15:00,600,638.3564089,0.98,135
7238,海南航空,2020/7/11,广州白云国际机场T1,郑州新郑国际机场T2,16:30,18:55,2:25:00,932,1720.994017,0.98,145
7244,南方航空,2020/5/26,广州白云国际机场T2,张家界荷花机场T2,23:10,0:50,1:40:00,530,480.1841997,0.98,100
7247,山东航空,2020/5/3,桂林两江国际机场T2,成都双流国际机场T2,8:35,10:15,1:40:00,320,406.7050687,1,100
7253,厦门航空,2020/5/3,桂林两江国际机场T2,福州长乐国际机场,21:40,23:25,1:45:00,350,387.2455193,0.98,105
7254,山东航空,2020/5/4,桂林两江国际机场T2,海口美兰国际机场,11:50,13:15,1:25:00,230,392.7344606,1,85
7258,山东航空,2020/6/1,桂林两江国际机场T2,杭州萧山国际机场T1,13:10,15:05,1:55:00,540,583.1050229,0.89,115
7265,中国国航,2020/5/1,桂林两江国际机场T2,济南遥墙国际机场,13:35,17:40,4:05:00,800,959.8611755,0.98,245
7269,厦门航空,2020/5/2,桂林两江国际机场T2,丽江三义机场,10:55,12:55,2:00:00,640,595.935672,0.97,120
7272,河北航空,2020/5/4,桂林两江国际机场T2,泸州云龙机场,17:05,18:30,1:25:00,358,322.9639813,0.97,85
7274,河北航空,2020/5/4,桂林两江国际机场T2,泸州云龙机场,17:20,18:50,1:30:00,358,331.0883953,0.97,90
7279,中国国航,2020/5/1,桂林两江国际机场T2,南京禄口国际机场T2,14:00,16:00,2:00:00,610,807.6366853,0.98,120
7280,山东航空,2020/7/1,桂林两江国际机场T2,南京禄口国际机场T2,14:00,16:00,2:00:00,1230,976.1386169,0.98,120
7281,东方航空,2020/5/22,桂林两江国际机场T2,南京禄口国际机场T2,16:10,18:10,2:00:00,310,341.0527279,0.96070153,120
7284,山东航空,2020/5/1,桂林两江国际机场T2,南京禄口国际机场T2,19:20,21:15,1:55:00,200,465.0199069,0.97,115
7285,东海航空,2020/6/18,桂林两江国际机场T2,南通兴东国际机场T3,19:40,22:00,2:20:00,485,687.6769576,0.8,140
7294,河北航空,2020/5/2,桂林两江国际机场T2,石家庄正定国际机场T2,12:35,15:10,2:35:00,190,970.129436,0.73,155
7297,东方航空,2020/5/1,桂林两江国际机场T2,上海浦东国际机场T1,12:40,14:55,2:15:00,420,540.1567747,1,135
7298,中国国航,2020/5/7,桂林两江国际机场T2,上海浦东国际机场T2,21:20,23:45,2:25:00,210,417.9448118,0.93,145
7302,中国国航,2020/6/4,桂林两江国际机场T2,天津滨海国际机场T2,12:05,14:50,2:45:00,650,610.8944368,1,165
7304,天津航空,2020/5/3,桂林两江国际机场T2,天津滨海国际机场T2,21:20,0:05,2:45:00,300,415.1884636,0.96070153,165
7309,长龙航空,2020/5/2,桂林两江国际机场T2,西双版纳嘎洒国际机场,11:25,13:35,2:10:00,348,573.9090603,0.95,130
7310,长龙航空,2020/5/3,桂林两江国际机场T2,西双版纳嘎洒国际机场,17:35,19:55,2:20:00,348,382.712228,0.96070153,140
7313,山东航空,2020/5/2,桂林两江国际机场T2,厦门高崎国际机场T4,14:25,15:55,1:30:00,330,552.1575055,0.86,90
7314,厦门航空,2020/5/1,桂林两江国际机场T2,厦门高崎国际机场T3,16:30,18:05,1:35:00,310,554.4247708,0.98,95
7317,山东航空,2020/5/1,桂林两江国际机场T2,烟台蓬莱国际机场,13:15,17:45,4:30:00,700,844.5044322,0.97,270
7324,海南航空,2020/5/3,贵阳龙洞堡国际机场T2,北京首都国际机场T1,19:05,22:00,2:55:00,650,1251.274213,0.97,175
7327,华夏航空,2020/5/2,贵阳龙洞堡国际机场T1,毕节飞雄机场,7:50,8:35,0:45:00,40,134.2121091,0.97,45
7333,山东航空,2020/5/1,贵阳龙洞堡国际机场T2,毕节飞雄机场,15:05,15:55,0:50:00,280,309.3441837,0.98,50
7341,中国国航,2020/5/1,贵阳龙洞堡国际机场T2,长春龙嘉国际机场T2,7:00,12:10,5:10:00,1320,1081.391402,0.97,310
7342,中国国航,2020/5/1,贵阳龙洞堡国际机场T2,长春龙嘉国际机场T2,7:00,12:20,5:20:00,1320,1296.34053,0.97,320
7344,山东航空,2020/5/13,贵阳龙洞堡国际机场T2,长春龙嘉国际机场T2,7:00,12:20,5:20:00,700,591.7213288,0.97,320
7350,成都航空,2020/5/6,贵阳龙洞堡国际机场T2,成都双流国际机场T2,18:50,20:05,1:15:00,349,277.5655461,0.96070153,75
7351,南方航空,2020/6/2,贵阳龙洞堡国际机场T2,长沙黄花国际机场T2,14:30,15:55,1:25:00,290,494.9276468,1,85
7352,华夏航空,2020/5/2,贵阳龙洞堡国际机场T1,长沙黄花国际机场T2,16:05,19:05,3:00:00,390,599.5712665,0.94,180
7356,南方航空,2020/5/2,贵阳龙洞堡国际机场T2,大连周水子国际机场,9:00,14:20,5:20:00,1050,1058.382865,0.97,320
7360,山东航空,2020/5/5,贵阳龙洞堡国际机场T2,大连周水子国际机场,11:20,15:45,4:25:00,410,449.4454379,0.95,265
7368,厦门航空,2020/5/1,贵阳龙洞堡国际机场T2,福州长乐国际机场,11:45,14:20,2:35:00,500,718.4109454,0.98,155
7375,南方航空,2020/5/1,贵阳龙洞堡国际机场T2,广州白云国际机场T2,15:15,16:50,1:35:00,820,548.2008048,0.93,95
7383,华夏航空,2020/5/3,贵阳龙洞堡国际机场T1,呼和浩特白塔国际机场,7:20,11:15,3:55:00,360,350.6915692,0.96070153,235
7384,首都航空,2020/6/1,贵阳龙洞堡国际机场T2,呼和浩特白塔国际机场,13:05,15:45,2:40:00,530,694.8963524,0.87,160
7386,山东航空,2020/5/2,贵阳龙洞堡国际机场T2,呼和浩特白塔国际机场,15:40,18:20,2:40:00,820,579.8221931,0.91,160
7388,吉祥航空,2020/7/2,贵阳龙洞堡国际机场T2,杭州萧山国际机场T1,10:10,12:30,2:20:00,1080,980.8967028,1,140
7394,成都航空,2020/5/9,贵阳龙洞堡国际机场T2,合肥新桥国际机场,9:50,12:05,2:15:00,379,410.7103323,0.96070153,135
7395,山东航空,2020/5/2,贵阳龙洞堡国际机场T2,合肥新桥国际机场,13:10,15:10,2:00:00,410,492.1554441,0.98,120
7398,昆明航空,2020/5/1,贵阳龙洞堡国际机场T2,合肥新桥国际机场,15:25,17:20,1:55:00,1400,575.5568026,0.91,115
7404,南方航空,2020/5/1,贵阳龙洞堡国际机场T2,哈尔滨太平国际机场T2,20:00,1:55,5:55:00,1470,1089.72387,1,355
7408,山东航空,2020/5/4,贵阳龙洞堡国际机场T2,济南遥墙国际机场,7:00,9:25,2:25:00,420,451.0699177,0.93,145
7422,四川航空,2020/5/2,贵阳龙洞堡国际机场T2,兰州中川机场T2,8:50,10:45,1:55:00,470,563.3290797,1,115
7423,南方航空,2020/5/1,贵阳龙洞堡国际机场T2,兰州中川机场T2,16:35,18:40,2:05:00,880,635.2741446,0.98,125
7425,吉祥航空,2020/5/6,贵阳龙洞堡国际机场T2,丽江三义机场,10:15,11:40,1:25:00,210,349.3759487,1,85
7435,吉祥航空,2020/7/3,贵阳龙洞堡国际机场T2,南京禄口国际机场T2,11:00,13:10,2:10:00,1534,899.1680104,0.97,130
7436,吉祥航空,2020/7/3,贵阳龙洞堡国际机场T2,南京禄口国际机场T2,11:55,14:10,2:15:00,1534,931.9847385,0.97,135
7450,成都航空,2020/5/3,贵阳龙洞堡国际机场T2,南昌昌北国际机场T2,13:40,15:20,1:40:00,368,367.4205786,0.6,100
7451,厦门航空,2020/5/5,贵阳龙洞堡国际机场T2,南昌昌北国际机场T2,15:50,17:35,1:45:00,550,440.6690435,0.95,105
7455,山东航空,2020/5/2,贵阳龙洞堡国际机场T2,泉州晋江机场,6:35,8:40,2:05:00,290,517.7637525,0.98,125
7460,厦门航空,2020/7/1,贵阳龙洞堡国际机场T2,泉州晋江机场,12:05,14:05,2:00:00,720,804.0628351,1,120
7466,山东航空,2020/5/2,贵阳龙洞堡国际机场T2,青岛流亭国际机场T1,18:10,23:00,4:50:00,470,825.5671657,0.89,290
7467,中国国航,2020/5/3,贵阳龙洞堡国际机场T2,青岛流亭国际机场T1,19:20,0:30,5:10:00,950,606.0473165,0.98,310
7470,华夏航空,2020/5/4,贵阳龙洞堡国际机场T1,衢州机场,7:35,9:35,2:00:00,320,353.0950281,0.96070153,120
7471,多彩航空,2020/5/3,贵阳龙洞堡国际机场T1,琼海博鳌机场,16:50,20:20,3:30:00,150,438.5368636,0.96070153,210
7472,天津航空,2020/5/15,贵阳龙洞堡国际机场T1,三亚凤凰国际机场T2,7:00,9:00,2:00:00,240,310.418614,0.97,120
7473,海南航空,2020/5/23,贵阳龙洞堡国际机场T2,三亚凤凰国际机场T1,10:10,12:05,1:55:00,250,365.4166565,1,115
7474,祥鹏航空,2020/5/3,贵阳龙洞堡国际机场T2,三亚凤凰国际机场T1,16:00,17:55,1:55:00,490,400.4000091,0.96070153,115
7477,四川航空,2020/5/2,贵阳龙洞堡国际机场T2,三亚凤凰国际机场T1,21:45,23:50,2:05:00,540,599.9829041,1,125
7489,多彩航空,2020/5/1,贵阳龙洞堡国际机场T1,石家庄正定国际机场T2,7:25,11:50,4:25:00,600,777.2872792,0.97,265
7496,南方航空,2020/5/1,贵阳龙洞堡国际机场T2,沈阳桃仙国际机场T3,15:30,20:55,5:25:00,800,958.8007726,0.93,325
7502,海南航空,2020/5/29,贵阳龙洞堡国际机场T2,深圳宝安国际机场T3,18:25,20:10,1:45:00,480,434.4593781,0.98,105
7503,南方航空,2020/5/1,贵阳龙洞堡国际机场T2,深圳宝安国际机场T3,19:35,21:15,1:40:00,460,559.7354664,1,100
7504,海南航空,2020/5/29,贵阳龙洞堡国际机场T2,深圳宝安国际机场T3,23:10,1:00,1:50:00,480,435.0037009,0.98,110
7506,金鹏航空,2020/5/3,贵阳龙洞堡国际机场T2,深圳宝安国际机场T3,23:20,1:10,1:50:00,340,270.5244789,0.96070153,110
7510,南方航空,2020/5/1,贵阳龙洞堡国际机场T2,台州路桥机场,14:30,18:50,4:20:00,540,1049.875212,1,260
